nfe,eta,temp,seed,gen_ppl,entropy,num_unique,num_samples
64,16.0,1.05,2,25.35780143737793,4.460545539855957,512,512
64,16.0,1.05,3,24.96367645263672,4.452603816986084,512,512
64,16.0,1.1,1,27.8757381439209,4.478142738342285,512,512
64,16.0,1.1,2,29.330459594726562,4.491200923919678,512,512
64,16.0,1.1,3,28.524826049804688,4.481112480163574,512,512
64,16.0,1.15,1,32.66960144042969,4.507560729980469,512,512
64,16.0,1.15,2,34.60251235961914,4.523181438446045,512,512
64,16.0,1.15,3,34.143123626708984,4.516080856323242,512,512
64,16.0,1.2,1,38.656097412109375,4.544009685516357,512,512
64,16.0,1.2,2,41.89081573486328,4.565302848815918,512,512
64,16.0,1.2,3,40.93726348876953,4.553712844848633,512,512
64,32.0,0.5,1,11.805254936218262,4.168942451477051,512,512
64,32.0,0.6,1,12.727188110351562,4.22812557220459,512,512
64,32.0,0.7,1,13.843437194824219,4.284219264984131,512,512
64,32.0,0.9,1,17.850706100463867,4.379350662231445,512,512
64,32.0,1.1,1,29.01749610900879,4.485729217529297,512,512
64,64.0,0.5,1,12.446566581726074,4.214384078979492,512,512
